time,place,magnitude,longitude,latitude,depth,file_name
1753481252677,"40 km E of Denali National Park, Alaska",1.4,-150.9044,63.5132,0.0,20250725_earthquakedata.csv
1753481143970,"10 km NE of Day Valley, CA",2.0,-121.809669494629,37.1193351745605,12.3400001525879,20250725_earthquakedata.csv
1753480673210,"8 km NNE of Cruz Bay, U.S. Virgin Islands",3.35,-64.7526,18.396,8.0,20250725_earthquakedata.csv
1753480666060,"19 km NNE of Kernville, CA",1.18,-118.3376667,35.9096667,15.27,20250725_earthquakedata.csv
1753480262943,"33 km WSW of Ackerly, Texas",1.6,-102.04,32.397,4.4859,20250725_earthquakedata.csv
1753479136870,"8 km WNW of Cobb, CA",-0.12,-122.812,38.837,1.87,20250725_earthquakedata.csv
1753478996761,"126 km WNW of Tobelo, Indonesia",5.8,126.9213,2.0727,59.936,20250725_earthquakedata.csv
1753478641380,"9 km SSE of Maria Antonia, Puerto Rico",1.92,-66.8618333333333,17.8921666666667,15.42,20250725_earthquakedata.csv
1753478445590,"20 km E of Naalehu, Hawaii",2.17,-155.388336181641,19.0346660614014,33.8400001525879,20250725_earthquakedata.csv
1753478321710,"10 km NNW of Big Bear City, CA",1.44,-116.883,34.3428333,-1.6,20250725_earthquakedata.csv
1753478006340,"5 km WSW of Anza, CA",0.43,-116.7228333,33.5308333,5.99,20250725_earthquakedata.csv
1753477733810,"22 km ENE of Ashford, Washington",0.360000014,-121.76599884033203,46.84883499145508,0.509999990463257,20250725_earthquakedata.csv
1753477362610,"61 km WNW of Tyonek, Alaska",0.17,-152.244166666667,61.198,5.71,20250725_earthquakedata.csv
1753476940810,"64 km ENE of Pedro Bay, Alaska",-0.78,-153.083333333333,60.045,-2.45,20250725_earthquakedata.csv
1753476800600,"18 km N of Borrego Springs, CA",0.77,-116.3593333,33.4166667,13.38,20250725_earthquakedata.csv
1753476565030,"22 km ENE of Ashford, Washington",0.36,-121.76683333333334,46.85016666666667,0.63,20250725_earthquakedata.csv
1753476551490,"22 km ENE of Ashford, Washington",0.360000014,-121.76383209228516,46.84983444213867,1.0,20250725_earthquakedata.csv
1753476494890,"22 km ENE of Ashford, Washington",0.13,-121.7675,46.85,1.24,20250725_earthquakedata.csv
1753476478520,"22 km ENE of Ashford, Washington",0.5700000000000001,-121.76716666666667,46.851,0.85,20250725_earthquakedata.csv
1753476387520,"6 km NW of The Geysers, CA",0.81,-122.806503295898,38.8136672973633,2.71000003814697,20250725_earthquakedata.csv
1753476230350,"7 km NNW of The Geysers, CA",0.44,-122.811333333333,38.8228333333333,3.06,20250725_earthquakedata.csv
1753476020110,"22 km ENE of Ashford, Washington",1.49,-121.7705,46.850833333333334,-0.2,20250725_earthquakedata.csv
1753475526379,"10 km N of Alex, Oklahoma",1.31,-97.78266667,35.00966667,10.94,20250725_earthquakedata.csv
1753475271760,"7 km NNW of The Geysers, CA",1.02,-122.80583190918,38.8245010375977,2.29999995231628,20250725_earthquakedata.csv
1753475127450,"17 km ESE of Anza, CA",0.54,-116.5075,33.4963333,13.86,20250725_earthquakedata.csv
1753474998009,"46 km WSW of Anchor Point, Alaska",1.8,-152.6099,59.646,81.3,20250725_earthquakedata.csv
1753474316550,"166 km W of Adak, Alaska",1.1,-179.032166666667,51.7203333333333,10.6,20250725_earthquakedata.csv
1753474013810,"7 km NNW of Ocotillo Wells, CA",1.12,-116.155,33.2053333,9.29,20250725_earthquakedata.csv
1753473066176,"40 km W of Cantwell, Alaska",1.1,-149.7445,63.4581,30.0,20250725_earthquakedata.csv
1753472883490,"78 km WNW of Tyonek, Alaska",-0.44,-152.504833333333,61.3075,3.64,20250725_earthquakedata.csv
1753472035429,"34 km NNW of Benton, California",2.3,-118.6837,38.0781,8.7,20250725_earthquakedata.csv
1753471656483,"23 km NW of Seldovia, Alaska",1.4,-152.038,59.5691,57.1,20250725_earthquakedata.csv
1753471598343,"1 km NNE of Comstock, Nebraska",2.4,-99.2458,41.5747,8.596,20250725_earthquakedata.csv
1753471504932,"54 km W of Mentone, Texas",1.7,-104.178,31.702,5.9973,20250725_earthquakedata.csv
1753471127110,"3 km W of Banning, CA",2.89,-116.9116667,33.9221667,13.09,20250725_earthquakedata.csv
1753470625390,"16 km N of Borrego Springs, CA",0.76,-116.3831667,33.4005,6.6,20250725_earthquakedata.csv
1753470587590,"24 km ENE of Ashford, Washington",0.769999981,-121.75533294677734,46.868831634521484,-1.16999995708466,20250725_earthquakedata.csv
1753470415382,"12 km WSW of Stanton, Texas",0.9,-101.922,32.105,7.1533,20250725_earthquakedata.csv
1753470306295,"Bonin Islands, Japan region",4.3,140.1716,27.1473,477.374,20250725_earthquakedata.csv
1753470241860,"2 km ESE of Home Gardens, CA",0.95,-117.5013333,33.8725,-0.48,20250725_earthquakedata.csv
1753470218286,"53 km SSW of Whites City, New Mexico",1.2,-104.513,31.712,6.792,20250725_earthquakedata.csv
1753469748357,"13 km WSW of Stanton, Texas",1.7,-101.931,32.103,7.5928,20250725_earthquakedata.csv
1753469120900,"5 km SSW of Banning, CA",1.19,-116.8966667,33.888,10.71,20250725_earthquakedata.csv
1753469031610,"5 km SSW of Pāhala, Hawaii",2.2,-155.49299621582,19.155834197998,31.3299999237061,20250725_earthquakedata.csv
1753468923107,"13 km WSW of Stanton, Texas",1.5,-101.93,32.104,8.1543,20250725_earthquakedata.csv
1753468255260,"78 km NE of Tonopah, Nevada",1.1,-116.4924,38.4735,9.1,20250725_earthquakedata.csv
1753468181300,"3 km N of Stanton, Texas",1.7,-101.785,32.163,8.4229,20250725_earthquakedata.csv
1753468039360,"1 km E of The Geysers, CA",1.09,-122.744834899902,38.7794990539551,0.730000019073486,20250725_earthquakedata.csv
1753467777900,"5 km NE of Bradbury, CA",0.93,-117.9286667,34.1791667,-1.47,20250725_earthquakedata.csv
1753467672414,"79 km NE of Tonopah, Nevada",1.8,-116.4996,38.4935,4.8,20250725_earthquakedata.csv
1753467040340,"43 km NW of Toyah, Texas",1.4,-104.168,31.547,5.8948,20250725_earthquakedata.csv
1753467022400,"45 km NE of Holtville, CA",1.41,-114.9936667,33.055,-0.23,20250725_earthquakedata.csv
1753466084940,"8 km NNW of The Geysers, CA",1.08,-122.818000793457,38.8338317871094,1.8400000333786,20250725_earthquakedata.csv
1753465882000,"8 km WNW of Cobb, CA",1.68,-122.810165405273,38.8318328857422,2.03999996185303,20250725_earthquakedata.csv
1753465825836,"40 km NW of Toyah, Texas",1.6,-104.123,31.553,8.3813,20250725_earthquakedata.csv
1753465749397,"43 km NW of Toyah, Texas",1.4,-104.169,31.546,5.5359,20250725_earthquakedata.csv
1753465740610,"20 km E of Little Lake, CA",1.06,-117.6875,35.9575,2.62,20250725_earthquakedata.csv
1753464415380,"78 km W of Tyonek, Alaska",-0.15,-152.574666666667,61.1591666666667,3.73,20250725_earthquakedata.csv
1753464091480,"33 km E of Primo Tapia, B.C., MX",2.6,-116.5705,32.2245,15.65,20250725_earthquakedata.csv
1753463831590,"6 km NNW of The Geysers, CA",0.92,-122.80583190918,38.8185005187988,3.28999996185303,20250725_earthquakedata.csv
1753463801560,"78 km W of Tyonek, Alaska",-0.06,-152.577,61.15,3.62,20250725_earthquakedata.csv
1753463772000,"17 km NNW of Grapevine, CA",1.06,-118.9968333,35.0831667,20.05,20250725_earthquakedata.csv
1753463132340,"4 km NNW of The Geysers, CA",0.38,-122.789169311523,38.8068351745605,2.77999997138977,20250725_earthquakedata.csv
1753463065681,"78 km NE of Tonopah, Nevada",2.3,-116.4918,38.4705,7.6,20250725_earthquakedata.csv
1753463035210,"3 km SE of Julian, CA",0.83,-116.5798333,33.0625,13.58,20250725_earthquakedata.csv
1753462926416,"110 km ENE of Wuwei, China",4.7,103.8239,38.2625,10.0,20250725_earthquakedata.csv
1753462864460,"38 km NNE of Amboy, Washington",0.23,-122.19666666666667,46.209666666666664,6.95,20250725_earthquakedata.csv
1753462862620,"22 km ENE of Ashford, Washington",0.769999981,-121.76416778564453,46.85066604614258,-2.10999989509583,20250725_earthquakedata.csv
1753462263593,"20 km E of Tanana, Alaska",2.1,-151.6435,65.1881,7.2,20250725_earthquakedata.csv
1753461615882,"77 km ENE of Tonopah, Nevada",2.2,-116.4806,38.4402,9.3,20250725_earthquakedata.csv
1753461495230,"4 km NNE of Larkfield-Wikiup, CA",1.79,-122.744667053223,38.5463333129883,3.6800000667572,20250725_earthquakedata.csv
1753460978271,"24 km SSW of Skwentna, Alaska",1.2,-151.6117,61.7952,80.7,20250725_earthquakedata.csv
1753460805890,"19 km SSE of Petrolia, CA",2.36,-124.129669189453,40.2033348083496,11.9499998092651,20250725_earthquakedata.csv
1753460546990,"16 km W of Searles Valley, CA",0.78,-117.5821667,35.771,7.22,20250725_earthquakedata.csv
1753460395189,"60 km WNW of Toyah, Texas",1.3,-104.323,31.614,6.0999,20250725_earthquakedata.csv
1753460103090,"14 km SW of Searles Valley, CA",1.04,-117.534,35.6908333,5.9,20250725_earthquakedata.csv
1753460037690,"19 km ESE of Anza, CA",0.79,-116.4963333,33.4703333,10.92,20250725_earthquakedata.csv
1753459499259,"68 km NNE of Petersville, Alaska",2.1,-150.4845,63.0933,105.8,20250725_earthquakedata.csv
1753459450177,"58 km NW of Toyah, Texas",0.9,-104.281,31.64,3.0493,20250725_earthquakedata.csv
1753458842172,"14 km ESE of Pedro Bay, Alaska",2.0,-153.845,59.7602,175.8,20250725_earthquakedata.csv
1753458804130,"1 km SSE of Echo Lake, Washington",1.92,-122.0385,47.7685,29.01,20250725_earthquakedata.csv
1753458697913,"12 km WNW of Susitna North, Alaska",1.4,-150.0759,62.2031,16.2,20250725_earthquakedata.csv
1753458390570,"70 km WSW of Tari, Papua New Guinea",4.8,142.4059,-6.1853,42.304,20250725_earthquakedata.csv
1753457411266,"76 km NW of Lubuklinggau, Indonesia",4.4,102.4057,-2.7775,181.643,20250725_earthquakedata.csv
1753457385344,"51 km SSE of Denali National Park, Alaska",1.2,-151.4924,63.0931,0.0,20250725_earthquakedata.csv
1753457322339,"25 km ESE of Minto, Alaska",0.3,-148.8532,65.0541,17.9,20250725_earthquakedata.csv
1753455980585,"50 km SSE of Denali National Park, Alaska",2.2,-151.518,63.095,1.1,20250725_earthquakedata.csv
1753455849510,"2 km NNE of The Geysers, CA",0.33,-122.7495,38.7981666666667,2.52,20250725_earthquakedata.csv
1753455809116,"49 km S of Denali National Park, Alaska",2.3,-151.5504,63.1007,0.0,20250725_earthquakedata.csv
1753455662978,"53 km SSE of Denali National Park, Alaska",2.7,-151.5044,63.0752,10.0,20250725_earthquakedata.csv
1753455641195,"51 km WSW of Whitestone, Alaska",1.2,-146.8071,63.9088,15.9,20250725_earthquakedata.csv
1753455252740,"17 km WSW of Johannesburg, CA",0.97,-117.8123333,35.3311667,7.34,20250725_earthquakedata.csv
1753455152300,"165 km W of Adak, Alaska",1.12,-179.026166666667,51.7235,10.93,20250725_earthquakedata.csv
1753454602550,"23 km ENE of Ashford, Washington",0.8,-121.75733333333334,46.849333333333334,0.61,20250725_earthquakedata.csv
1753454463256,"5 km N of Nikolaevsk, Alaska",1.7,-151.5939,59.8605,68.4,20250725_earthquakedata.csv
1753453677210,"7 km NNW of The Geysers, CA",-0.1,-122.801833333333,38.8276666666667,-0.27,20250725_earthquakedata.csv
1753452837340,"9 km WNW of Cobb, CA",0.67,-122.820167541504,38.8363342285156,2.10999989509583,20250725_earthquakedata.csv
1753452713930,"8 km NNW of The Geysers, CA",1.28,-122.817832946777,38.8348350524902,1.87000000476837,20250725_earthquakedata.csv
1753452358790,"43 km ENE of Ensenada, B.C., MX",2.4,-116.1768333,31.9698333,15.38,20250725_earthquakedata.csv
1753452174360,"4 km S of Guánica, Puerto Rico",1.94,-66.9095,17.9265,11.43,20250725_earthquakedata.csv
1753451915970,"16 km NE of West Yellowstone, Montana",1.24,-110.94,44.7495,8.84,20250725_earthquakedata.csv
1753451122856,"62 km S of Merizo Village, Guam",4.2,144.6479,12.6992,41.243,20250725_earthquakedata.csv
1753450839930,"19 km N of Ridgecrest, CA",0.07,-117.6453333,35.7888333,9.16,20250725_earthquakedata.csv
1753450299767,"49 km W of Mentone, Texas",0.5,-104.123,31.695,5.3821,20250725_earthquakedata.csv
1753450226140,"4 km SW of Indios, Puerto Rico",2.45,-66.8453333333333,17.9675,16.1,20250725_earthquakedata.csv
1753450190088,"61 km S of Whites City, New Mexico",1.1,-104.334,31.623,7.2534,20250725_earthquakedata.csv
1753448460260,"8 km SSE of La Parguera, Puerto Rico",2.4,-67.0215,17.9,12.8,20250725_earthquakedata.csv
1753448355017,"13 km W of Stanton, Texas",0.9,-101.924,32.107,8.6182,20250725_earthquakedata.csv
1753448239950,"288 km SSE of Port Blair, India",4.9,93.665,9.2223,131.523,20250725_earthquakedata.csv
1753448151072,"64 km N of Petersville, Alaska",2.1,-150.9226,63.0716,126.8,20250725_earthquakedata.csv
1753447917260,"5 km NNW of Beaumont, CA",0.94,-116.9895,33.9751667,6.78,20250725_earthquakedata.csv
1753447555456,west of Macquarie Island,5.7,146.5198,-55.2752,10.0,20250725_earthquakedata.csv
1753447325002,"13 km W of Stanton, Texas",0.9,-101.924,32.107,8.5205,20250725_earthquakedata.csv
1753447282000,"19 km NNW of Parkfield, CA",1.63,-120.582168579102,36.0219993591309,3.45000004768372,20250725_earthquakedata.csv
1753447263546,"78 km NE of Tonopah, Nevada",1.2,-116.4904,38.4699,0.0,20250725_earthquakedata.csv
1753446828471,"17 km WSW of Garden City, Texas",1.1,-101.647,31.799,4.4874,20250725_earthquakedata.csv
1753446765830,"2 km ESE of Lake Henshaw, CA",1.06,-116.7406667,33.2345,10.88,20250725_earthquakedata.csv
1753446725040,"14 km NNW of Grapevine, CA",2.41,-119.0073333,35.0488333,8.26,20250725_earthquakedata.csv
1753446720681,"25 km S of Denali National Park, Alaska",1.9,-151.7253,63.3134,0.0,20250725_earthquakedata.csv
1753446592708,"11 km E of La Malbaie, Canada",2.6,-70.0054,47.656,17.329,20250725_earthquakedata.csv
1753446562068,"78 km NE of Tonopah, Nevada",2.5,-116.4884,38.4652,4.2,20250725_earthquakedata.csv
1753446182660,"16 km NE of Milford, Utah",1.63,-112.897666666667,38.5153333333333,2.38,20250725_earthquakedata.csv
1753445873840,"9 km SSW of Idyllwild, CA",0.8,-116.7701667,33.6735,16.25,20250725_earthquakedata.csv
1753445729071,"47 km SE of Beatty, Nevada",-0.4,-116.3506,36.6352,3.8,20250725_earthquakedata.csv
1753445703268,"46 km NW of Toyah, Texas",0.6,-104.134,31.619,6.0999,20250725_earthquakedata.csv
1753445602778,"48 km ENE of Susitna North, Alaska",1.4,-149.0106,62.355,0.0,20250725_earthquakedata.csv
1753445266790,"20 km ENE of Little Lake, CA",0.46,-117.698,35.9948333,4.41,20250725_earthquakedata.csv
1753444979500,"15 km NE of Milford, Utah",1.68,-112.897333333333,38.509,2.82,20250725_earthquakedata.csv
1753444029771,"1 km NE of Cold Springs, Nevada",-0.1,-119.9614,39.6913,11.1,20250725_earthquakedata.csv
1753443765180,"14 km SE of Anza, CA",0.7,-116.5553333,33.4838333,10.52,20250725_earthquakedata.csv
1753443693550,"23 km NNW of Tehachapi, CA",1.34,-118.586,35.3068333,4.02,20250725_earthquakedata.csv
1753443660240,"77 km WNW of Tyonek, Alaska",-0.14,-152.494833333333,61.3071666666667,3.68,20250725_earthquakedata.csv
1753443357470,"17 km WSW of Johannesburg, CA",0.79,-117.807,35.3176667,9.0,20250725_earthquakedata.csv
1753443072781,"75 km WNW of Tyonek, Alaska",1.9,-152.4472,61.3029,0.0,20250725_earthquakedata.csv
1753443017670,"18 km ESE of Little Lake, CA",0.48,-117.7185,35.8733333,10.03,20250725_earthquakedata.csv
1753442522591,west of Macquarie Island,6.2,146.459,-55.3106,10.0,20250725_earthquakedata.csv
1753442219755,"2 km NNE of Cold Springs, Nevada",0.3,-119.9627,39.7033,6.7,20250725_earthquakedata.csv
1753442191960,"4 km NW of Cobb, CA",0.87,-122.755836486816,38.8419990539551,1.78999996185303,20250725_earthquakedata.csv
1753442110269,"16 km SE of Coahoma, Texas",1.4,-101.193,32.178,6.9092,20250725_earthquakedata.csv
1753441981488,"133 km ESE of Petropavlovsk-Kamchatsky, Russia",5.2,160.5338,52.7381,10.0,20250725_earthquakedata.csv
1753441730199,"4 km W of Diamond Ridge, Alaska",3.6,-151.6344,59.6739,59.7,20250725_earthquakedata.csv
1753441006070,"22 km S of Porterville, CA",1.05,-119.024,35.869,16.59,20250725_earthquakedata.csv
1753440979514,"12 km W of Stanton, Texas",2.0,-101.922,32.107,8.96,20250725_earthquakedata.csv
1753440570110,"64 km E of Lovelock, Nevada",3.1,-117.7186,40.1638,6.5,20250725_earthquakedata.csv
1753439990810,"6 km WNW of Cobb, CA",0.21,-122.78466796875,38.8348350524902,1.55999994277954,20250725_earthquakedata.csv
1753439346450,"9 km NE of Ahwahnee, CA",2.47,-119.68083190918,37.4343338012695,13.6099996566772,20250725_earthquakedata.csv
1753439284321,"20 km ESE of Livengood, Alaska",0.7,-148.1534,65.4295,12.5,20250725_earthquakedata.csv
1753439196080,"27 km SE of Bodie, CA",1.18,-118.788166666667,38.0425,6.05,20250725_earthquakedata.csv
1753438914086,"18 km SE of Lindsay, Texas",1.5,-103.391,31.257,3.4851,20250725_earthquakedata.csv
1753437198460,"13 km WSW of Atka, Alaska",3.14,-174.388833333333,52.1661666666667,8.41,20250725_earthquakedata.csv
1753437095601,"31 km ENE of Codrington, Antigua and Barbuda",4.3,-61.5401,17.7233,35.0,20250725_earthquakedata.csv
1753436674153,"Pagan region, Northern Mariana Islands",4.9,145.5035,18.8058,253.833,20250725_earthquakedata.csv
1753436629454,"7 km N of Balmorhea, Texas",1.5,-103.74,31.05,4.126,20250725_earthquakedata.csv
1753436547130,"36 km W of Dutch Harbor, Alaska",-0.11,-167.097,53.8406666666667,10.25,20250725_earthquakedata.csv
1753436449940,"18 km ESE of Little Lake, CA",1.13,-117.7205,35.8756667,8.76,20250725_earthquakedata.csv
1753436307871,northern Mid-Atlantic Ridge,4.8,-45.7619,15.2002,10.0,20250725_earthquakedata.csv
1753436238810,"29 km ESE of Kernville, CA",0.74,-118.1376667,35.6358333,11.33,20250725_earthquakedata.csv
1753436199200,"3 km WNW of Pāhala, Hawaii",1.99,-155.510330200195,19.2096672058105,35.560001373291,20250725_earthquakedata.csv
1753435188097,"60 km WNW of Toyah, Texas",1.6,-104.324,31.613,7.1765,20250725_earthquakedata.csv
1753435055530,"29 km ESE of Kernville, CA",2.22,-118.1396667,35.6325,12.31,20250725_earthquakedata.csv
1753434843400,"73 km W of Salamatof, Alaska",-0.41,-152.647333333333,60.5441666666667,11.24,20250725_earthquakedata.csv
1753434743627,"13 km ESE of Hitachi, Japan",4.3,140.793,36.5677,79.717,20250725_earthquakedata.csv
1753434464949,"8 km E of Midland, Texas",0.6,-101.984,31.984,7.7881,20250725_earthquakedata.csv
1753434297610,"10 km SSE of Maria Antonia, Puerto Rico",2.15,-66.8586666666667,17.8926666666667,15.49,20250725_earthquakedata.csv
1753434178662,"199 km E of Tadine, New Caledonia",4.7,169.794,-21.3696,35.0,20250725_earthquakedata.csv
1753433794540,"7 km SSE of Maria Antonia, Puerto Rico",2.22,-66.8618333333333,17.9165,15.0,20250725_earthquakedata.csv
1753433791870,"128 km N of Cruz Bay, U.S. Virgin Islands",3.85,-64.6718,19.4891,41.0,20250725_earthquakedata.csv
1753433672561,"5 km E of Point MacKenzie, Alaska",1.0,-149.8702,61.3613,34.0,20250725_earthquakedata.csv
1753433451799,"22 km NNW of Three Rivers, Texas",1.0,-98.238,28.653,9.7975,20250725_earthquakedata.csv
1753432977070,"5 km N of Stroud, Oklahoma",1.12,-96.65483333,35.79633333,7.34,20250725_earthquakedata.csv
1753432970110,"1 km N of The Geysers, CA",1.08,-122.758003234863,38.7876663208008,3.25,20250725_earthquakedata.csv
1753432952010,"14 km W of Bloomington, Idaho",0.65,-111.574333333333,42.1866666666667,8.65,20250725_earthquakedata.csv
1753432368543,"56 km NNE of Chickaloon, Alaska",1.8,-148.1671,62.2874,37.5,20250725_earthquakedata.csv
1753432303941,"16 km ESE of Pearsall, Texas",1.6,-98.947,28.823,8.107,20250725_earthquakedata.csv
1753432023660,"6 km NNW of The Geysers, CA",1.55,-122.803497314453,38.8214988708496,3.01999998092651,20250725_earthquakedata.csv
1753431977390,"8 km WSW of Corona, CA",1.49,-117.6546667,33.8485,10.45,20250725_earthquakedata.csv
1753431810717,"99 km SSE of Sand Point, Alaska",3.4,-159.8797,54.5191,37.13,20250725_earthquakedata.csv
1753431320600,"7 km N of San Jacinto, CA",0.94,-116.9643333,33.844,16.13,20250725_earthquakedata.csv
1753431123660,"64 km WNW of Beluga, Alaska",-0.09,-152.232166666667,61.3056666666667,0.23,20250725_earthquakedata.csv
1753431111360,"65 km WNW of Beluga, Alaska",-0.35,-152.2425,61.3136666666667,-0.8,20250725_earthquakedata.csv
1753430724540,"64 km WNW of Beluga, Alaska",-0.06,-152.235833333333,61.304,3.71,20250725_earthquakedata.csv
1753430230943,"74 km WNW of Beluga, Alaska",0.7,-152.3325,61.4293,3.1,20250725_earthquakedata.csv
1753430228901,"1 km NE of Cold Springs, Nevada",-0.1,-119.9639,39.6921,8.9,20250725_earthquakedata.csv
1753430106762,"9 km NNE of West Odessa, Texas",0.6,-102.449,31.913,0.0244,20250725_earthquakedata.csv
1753429622999,"43 km NW of Toyah, Texas",0.6,-104.081,31.622,3.0621,20250725_earthquakedata.csv
1753428920960,"2 km SE of The Geysers, CA",0.37,-122.731833333333,38.7685,3.52,20250725_earthquakedata.csv
1753428898190,"46 km ENE of Warm River, Idaho",1.22,-110.782833333333,44.2631666666667,2.15,20250725_earthquakedata.csv
1753428648502,"33 km NW of Toyah, Texas",0.9,-103.994,31.561,8.4583,20250725_earthquakedata.csv
1753428598820,"7 km NW of The Geysers, CA",0.23,-122.8185,38.8156666666667,2.84,20250725_earthquakedata.csv
1753428579960,"39 km N of Hatillo, Puerto Rico",3.1,-66.8578333333333,18.8401666666667,17.19,20250725_earthquakedata.csv
1753427980750,"78 km WNW of Tyonek, Alaska",0.18,-152.495666666667,61.319,3.08,20250725_earthquakedata.csv
1753427890703,"7 km NW of Odessa, Texas",0.9,-102.42,31.893,3.6133,20250725_earthquakedata.csv
1753427329420,"9 km NW of Indian Springs, Nevada",0.9,-115.7357,36.6364,11.8,20250725_earthquakedata.csv
1753427233657,"26 km NW of Lake Minchumina, Alaska",1.1,-152.7413,64.0325,5.8,20250725_earthquakedata.csv
1753426978343,"57 km S of Whites City, New Mexico",1.4,-104.311,31.662,6.0999,20250725_earthquakedata.csv
1753426689716,"7 km NW of Odessa, Texas",0.5,-102.422,31.896,3.7842,20250725_earthquakedata.csv
1753425900229,"16 km ESE of Pearsall, Texas",1.4,-98.94,28.844,8.7853,20250725_earthquakedata.csv
1753425546430,"64 km WNW of Beluga, Alaska",-0.15,-152.228333333333,61.3013333333333,3.7,20250725_earthquakedata.csv
1753425532070,"64 km WNW of Beluga, Alaska",-0.46,-152.228333333333,61.3028333333333,3.93,20250725_earthquakedata.csv
1753425433710,"63 km WNW of Beluga, Alaska",-0.8,-152.215166666667,61.299,-0.6,20250725_earthquakedata.csv
1753425415514,"54 km SSW of Cantwell, Alaska",2.0,-149.4729,62.967,68.9,20250725_earthquakedata.csv
1753425408010,"64 km WNW of Beluga, Alaska",-0.51,-152.225,61.3056666666667,1.13,20250725_earthquakedata.csv
1753425388821,"45 km NW of Toyah, Texas",1.3,-104.111,31.616,7.0483,20250725_earthquakedata.csv
1753425345043,"37 km ESE of Malaga, New Mexico",1.3,-103.712,32.084,7.074,20250725_earthquakedata.csv
1753425301960,"63 km WNW of Beluga, Alaska",-0.72,-152.221833333333,61.301,5.75,20250725_earthquakedata.csv
1753425271500,"64 km WNW of Beluga, Alaska",-0.42,-152.226,61.3103333333333,2.4,20250725_earthquakedata.csv
1753425225730,"63 km WNW of Beluga, Alaska",-0.45,-152.223833333333,61.3023333333333,-0.47,20250725_earthquakedata.csv
1753425220200,"64 km WNW of Beluga, Alaska",-0.49,-152.233166666667,61.3125,-2.26,20250725_earthquakedata.csv
1753425178620,"64 km WNW of Beluga, Alaska",-0.05,-152.231833333333,61.3161666666667,-1.78,20250725_earthquakedata.csv
1753424963320,"6 km E of Santa Rosa, CA",1.9,-122.642501831055,38.4620018005371,9.42000007629395,20250725_earthquakedata.csv
1753424837070,"65 km WNW of Beluga, Alaska",-0.54,-152.238,61.3233333333333,-2.26,20250725_earthquakedata.csv
1753424821790,"64 km WNW of Beluga, Alaska",0.0,-152.233833333333,61.317,-2.25,20250725_earthquakedata.csv
1753424647070,"96 km SSE of Sand Point, Alaska",3.8,-159.9345,54.5321,35.739,20250725_earthquakedata.csv
1753424573700,"31 km WSW of Ackerly, Texas",0.6,-102.04,32.44,7.9834,20250725_earthquakedata.csv
1753423880190,"64 km WNW of Beluga, Alaska",-0.53,-152.2245,61.306,-0.78,20250725_earthquakedata.csv
1753423742710,"63 km WNW of Beluga, Alaska",-0.52,-152.223166666667,61.3058333333333,-0.95,20250725_earthquakedata.csv
1753423664930,"90 km W of Adak, Alaska",0.09,-177.953833333333,51.8578333333333,3.88,20250725_earthquakedata.csv
1753423568370,"64 km WNW of Beluga, Alaska",-0.82,-152.2265,61.3165,-2.4,20250725_earthquakedata.csv
1753423508600,"63 km WNW of Beluga, Alaska",-0.61,-152.224166666667,61.3048333333333,0.47,20250725_earthquakedata.csv
